EnsembleID	GeneSymbol/Users/jimmiinguyen/Downloads/GSE131671_LungBasal.coding.qn.txt	SJW-RNA_CRE-2	SJW-RNA_CRE-3	SJW-RNA_WT-1	SJW-RNA_WT-2	SJW-RNA_WT-3
ENSMUSG00000020692	Nle1	6.097348333	6.520001667	4.989713333	7.699585	9.787165
ENSMUSG00000037966	Ninj1	15.19158333	15.52053333	13.9357	13.64573333	14.22378333
ENSMUSG00000037965	Zc3h7a	71.31055	70.88766667	102.4099	92.6634	80.87078333
ENSMUSG00000037960	1110007C09Rik	15.3223	15.802	26.06528333	12.75538333	14.69071667
ENSMUSG00000038880	Mrps34	14.29931667	12.08851667	13.22358333	11.22076667	16.77516667
ENSMUSG00000038884	A230050P20Rik	0.870841333	2.228076667	4.915553333	1.265678333	4.095125
ENSMUSG00000038886	Man2a2	21.11678333	18.35483333	18.89418333	24.10831667	20.1656
ENSMUSG00000025050	Pcgf6	12.49365	10.73635	11.0405	12.00891667	11.37243333
ENSMUSG00000025059	Gyk	5.306903333	6.5157	9.949951667	6.092111667	8.783275
ENSMUSG00000032308	Ulk3	4.08406	4.633928333	5.32903	4.89778	5.299766667
ENSMUSG00000032309	Fbxo22	15.26831667	14.69071667	13.02433333	13.47021667	14.83883333
ENSMUSG00000032300	1700017B05Rik	10.08863667	12.04975	6.292065	7.317138333	7.663841667
ENSMUSG00000039130	Zc3hc1	12.68155	13.66071667	6.548088333	11.19576667	13.53741667
ENSMUSG00000039131	Gipc2	11.19188333	6.257281667	8.868466667	11.8228	9.220786667
ENSMUSG00000039137	Whrn	10.30849833	7.515871667	4.436703333	8.933615	6.395163333
ENSMUSG00000032306	Mpi	13.69898333	13.70313333	6.444553333	13.9406	12.48793333
ENSMUSG00000032307	Ube2q2	22.68016667	22.52443333	41.36216667	26.1026	30.02743333
ENSMUSG00000021779	Thrb	0.330376	0.487607	1.23422	0.356515	0.370222
ENSMUSG00000021771	Vdac2	132.1305	145.5086667	107.1171667	109.8706667	140.5918333
ENSMUSG00000021770	Samd8	8.128928333	7.96998	8.606755	9.102311667	6.695393333
ENSMUSG00000021773	Comtd1	6.985688333	9.046406667	4.08153	7.297531667	5.534233333
ENSMUSG00000021772	Nkiras1	8.864425	7.149391667	8.175491667	8.983446667	6.447838333
ENSMUSG00000021775	Nr1d2	12.0267	12.46566667	24.01196667	12.6938	12.18595
ENSMUSG00000021774	Ube2e1	51.65401667	44.03965	69.12333333	51.51646667	46.7726
ENSMUSG00000049038	Mterfd3	2.167086667	2.220391667	1.076141667	2.404828333	2.217973333
ENSMUSG00000068663	Clec16a	5.35875	5.50489	5.506701667	5.962188333	6.05622
ENSMUSG00000053007	Creb5	2.257708333	2.670651667	2.676163333	2.508346667	2.602853333
ENSMUSG00000032875	Arhgef17	13.1805	13.88201667	14.19148333	13.49646667	12.59166667
ENSMUSG00000032872	Cyb5r4	23.97598333	23.01588333	23.95395	25.03783333	27.18958333
ENSMUSG00000032870	Smap2	7.76561	8.371965	9.144933333	7.54002	7.967273333
ENSMUSG00000064128	Cenpj	2.114338333	2.296615	1.593688333	2.19318	3.05651
ENSMUSG00000040713	Creg1	13.43793333	16.22125	33.50751667	15.11821667	10.89586667
ENSMUSG00000036372	Tmem258	89.45293333	93.46086667	72.14136667	77.72756667	87.49435
ENSMUSG00000075359	Gm20775	2.522931667	2.544711667	2.672478333	2.917833333	2.684296667
ENSMUSG00000022871	Fetub	2.772058333	2.320331667	4.910778333	2.196476667	1.96419
ENSMUSG00000027346	Gpcpd1	10.33385667	11.8725	9.378151667	10.82086667	9.696668333
ENSMUSG00000027342	Pcna	69.2225	95.71336667	54.1498	54.1865	90.91613333
ENSMUSG00000027341	Tmem230	19.34638333	17.03865	13.96156667	19.59	15.802
ENSMUSG00000063651	Cnfn	23.90248333	8.327721667	1.500761667	12.52499167	10.22548833
ENSMUSG00000027349	Fam98b	22.91813333	24.6432	22.21955	21.82335	27.62123333
ENSMUSG00000030431	Tmem238	1.000325167	1.661938333	1.073988333	1.063066667	2.157005
ENSMUSG00000030432	Rpl28	854.515	844.5381667	730.1463333	725.1511667	817.6856667
ENSMUSG00000037426	Depdc5	5.673568333	7.353838333	8.5234	4.975561667	7.304048333
ENSMUSG00000030435	U2af2	59.63686667	69.88528333	41.40481667	56.21636667	71.07888333
ENSMUSG00000027962	Vcam1	32.95666667	40.38281667	16.6124	22.70386667	29.9531
ENSMUSG00000027963	Extl2	5.931798333	4.754428333	4.868748333	8.879961667	8.955403333
ENSMUSG00000027966	Col11a1	3.651503333	16.6316	0.614223333	2.811475	16.12051667
ENSMUSG00000027968	Larp7	9.773431667	11.03873333	7.845656667	8.85127	13.88201667
ENSMUSG00000051124	Gimap9	5.22387	4.370553333	3.895786667	3.806155	3.642923333
ENSMUSG00000031740	Mmp2	110.8796667	124.9105	46.1638	96.31568333	94.75985
ENSMUSG00000031749	St3gal2	15.9825	16.85155	5.407016667	12.44365	12.70373333
ENSMUSG00000031748	Gnao1	7.140328333	8.09254	1.645566667	5.270926667	5.496086667
ENSMUSG00000006784	Ttc25	1.304716667	1.709468333	1.30143	1.38634	0.91291
ENSMUSG00000006782	Cnp	2.28763	4.126898333	4.442818333	3.28387	5.634258333
ENSMUSG00000023041	Krt6b	5.266161667	7.714203333	20.0337	24.6432	42.66223333
ENSMUSG00000023043	Krt18	506.612	484.1763333	423.0223333	499.8293333	561.8161667
ENSMUSG00000023044	Csad	18.42918333	17.16255	28.11388333	15.46388333	13.30298333
ENSMUSG00000023046	Igfbp6	34.96248333	27.04335	6.970596667	24.07563333	23.98656667
ENSMUSG00000071528	Usmg5	283.1016667	265.3755	195.5795	196.4961667	276.693
ENSMUSG00000073678	Pgap1	2.35795	1.862416667	6.014398333	4.047495	2.92884
ENSMUSG00000073676	Hspe1	135.246	132.5731667	77.72756667	112.9106667	142.5413333
ENSMUSG00000009633	G0s2	0.060812233	0.693580167	0.205797167	0.04557935	1.412506667
ENSMUSG00000009630	Ppp2cb	37.6393	38.04305	52.35633333	42.76118333	43.80238333
ENSMUSG00000009406	Elk1	4.144843333	4.483783333	4.21165	4.9282	4.50948
ENSMUSG00000034271	Jdp2	12.47318333	13.92141667	16.85155	12.59625	13.09763333
ENSMUSG00000009185	Ccl8	9.329721667	8.431801667	4.327848333	6.163543333	8.086576667
ENSMUSG00000045934	Mtmr11	8.741206667	9.131521667	8.374311667	9.089791667	8.12206
ENSMUSG00000045932	Ifit2	3.017486667	2.860421667	5.21053	2.59625	2.999633333
ENSMUSG00000034278	Dnajc17	3.695898333	3.529063333	3.216623333	3.422155	3.995296667
ENSMUSG00000035112	Wnk4	2.071218333	0.329575667	6.686115	3.028855	1.477318333
ENSMUSG00000096221	1500002C15Rik	3.58321	3.173916667	3.395675	3.658625	3.331571667
ENSMUSG00000078664	Sprr2a1	1.445065	0.941231833	26.70336667	9.53174	4.850018333
ENSMUSG00000078667	1700094D03Rik	1.252505	1.373708333	1.974216667	1.287695	0.9528555
ENSMUSG00000004929	Thop1	13.83271667	14.59658333	5.9082	14.15951667	14.57966667
ENSMUSG00000010406	Mrpl52	45.46215	39.53933333	26.63408333	33.54648333	41.76848333
ENSMUSG00000045205	Dpy19l4	11.18963333	10.15338	11.65218333	10.67961667	9.082893333
ENSMUSG00000032463	Faim	10.395665	10.21234833	9.653526667	9.728373333	14.2826
ENSMUSG00000032462	Pik3cb	14.7937	13.57133333	18.96751667	20.22231667	16.65511667
ENSMUSG00000032469	Dbr1	6.708316667	6.696886667	5.799116667	8.07461	7.873863333
ENSMUSG00000032468	Armc8	4.995088333	5.494573333	4.783136667	4.433651667	4.909163333
ENSMUSG00000006205	Htra1	333.8156667	135.0731667	136.6993333	343.3111667	173.1143333
ENSMUSG00000024085	Man2a1	13.38086667	17.27171667	21.81058333	16.42071667	20.04243333
ENSMUSG00000024087	Cyp1b1	42.95226667	22.56863333	2.162343333	23.15173333	16.03575
ENSMUSG00000024081	Cebpz	17.16255	15.65403333	11.75583333	16.05151667	17.80111667
ENSMUSG00000024082	Ndufaf7	7.984333333	7.461538333	6.936795	7.461538333	8.078468333
ENSMUSG00000024083	Pja2	20.31028333	17.7451	25.46905	21.6305	18.28465
ENSMUSG00000040189	Ccdc114	1.34761	0.815722	3.950826667	0.933816167	1.277991667
ENSMUSG00000040188	Scamp2	17.39608333	15.21926667	26.24093333	19.99463333	16.84628333
ENSMUSG00000040187	Arntl2	14.64888333	9.80737	5.090623333	18.20926667	9.8244
ENSMUSG00000040183	Ankrd6	2.00645	2.345756667	4.290501667	2.975105	2.348081667
ENSMUSG00000040181	Fmo1	4.68799	2.57224	10.62976667	6.720005	2.415318333
ENSMUSG00000050608	Minos1	85.98395	96.41893333	96.74281667	85.01396667	94.09423333
ENSMUSG00000024556	Me2	8.108841667	10.030795	6.325175	7.956096667	12.36918333
ENSMUSG00000000120	Ngfr	0.3897635	0.0754845	7.937875	1.209221667	0.505481333
ENSMUSG00000000127	Fer	10.53258333	10.42128667	9.610135	10.30328667	11.38693333
ENSMUSG00000000126	Wnt9a	19.8458	17.56306667	36.3616	26.64571667	16.6316
ENSMUSG00000067206	Lrrc66	0.948491	1.292465	0.274634667	1.357376667	1.352298333
ENSMUSG00000017999	Ddx27	26.46178333	30.2269	14.70981667	22.4917	26.26938333
ENSMUSG00000018659	Pnpo	7.44728	6.26531	5.426906667	7.78845	7.401045
ENSMUSG00000056763	Cspp1	15.60355	18.19186667	17.05445	16.39176667	13.55505
ENSMUSG00000031077	Fadd	1.79922	2.721425	1.84151	1.727318333	2.733886667
ENSMUSG00000031075	Ano1	77.72756667	97.23593333	83.73728333	81.32161667	103.09205
ENSMUSG00000032059	Alg9	9.735523333	10.86001667	11.38163333	10.28148	11.78225
ENSMUSG00000014873	Surf2	17.95813333	15.37315	13.32391667	16.09651667	13.02433333
ENSMUSG00000057406	Whsc1	24.35291667	27.74516667	24.28295	22.92706667	27.7676
ENSMUSG00000057497	Fam136a	24.13063333	25.38716667	13.58678333	21.12441667	24.7272
ENSMUSG00000039001	Rps21	920.0366667	866.692	806.1866667	700.677	942.1768333
ENSMUSG00000032057	4833427G06Rik	5.626771667	3.465423333	2.215131667	4.08942	3.608798333
ENSMUSG00000066150	Slc31a1	13.00461667	12.9537	23.88223333	13.94313333	14.36048333
ENSMUSG00000066151	Fkbp15	10.35354	9.769853333	12.74568333	10.97531667	10.03427833
ENSMUSG00000066152	Slc31a2	5.116871667	2.865811667	13.88201667	7.166261667	2.932518333
ENSMUSG00000057147	Dph6	8.045745	9.447026667	10.02747833	9.85737	10.36444667
ENSMUSG00000015839	Nfe2l2	62.75603333	66.59425	82.35303333	63.20775	62.02893333
ENSMUSG00000015837	Sqstm1	343.3111667	302.217	221.5941667	249.8146667	217.9126667
ENSMUSG00000052512	Nav2	31.1842	33.75575	29.1061	35.40756667	33.75575
ENSMUSG00000024535	Snx24	5.869151667	5.442325	16.44620833	6.724438333	5.912291667
ENSMUSG00000061436	Hipk2	6.625456667	6.878551667	6.123813333	6.23355	6.240076667
ENSMUSG00000053644	Aldh7a1	29.04116667	27.47775	21.66453333	27.02963333	26.7213
ENSMUSG00000061315	Naca	253.8146667	296.9226667	303.1323333	221.5941667	289.7481667
ENSMUSG00000061313	Ddhd2	9.548953333	8.62111	8.103063333	7.452126667	7.59476
ENSMUSG00000030137	Tuba8	1.82158	2.492011667	2.308118333	2.530288333	1.893205
ENSMUSG00000071711	Mpst	8.75894	9.928856667	15.16976667	8.339951667	10.18147167
ENSMUSG00000002222	Rmnd5a	13.71935	13.44195	27.17463333	15.62185	13.17733333
ENSMUSG00000071715	Ncf4	0.885215667	2.035863333	1.20187	1.112658333	0.973579333
ENSMUSG00000091780	Sco2	13.57133333	14.53406667	6.604141667	11.71103333	11.89455
ENSMUSG00000030082	Sec61a1	82.76885	85.7795	66.0029	80.67918333	80.58243333
ENSMUSG00000038400	Pmepa1	36.95358333	56.9526	57.58108333	41.39101667	56.86393333
ENSMUSG00000038402	Foxf2	4.061303333	4.117851667	0.4576325	2.228406667	2.095431667
ENSMUSG00000078348	Sf3b5	28.10795	29.86398333	14.18241667	22.13143333	31.15635
ENSMUSG00000066936	Gm10188	0.563775167	0.737506167	0.745625167	1.289468333	0.505095833
ENSMUSG00000072704	2700089E24Rik	23.93025	20.1656	23.94675	20.2916	21.16778333
ENSMUSG00000001751	Naglu	23.45136667	21.82335	26.18493333	21.338	15.27988333
ENSMUSG00000001755	Coasy	20.9377	20.69233333	15.91041667	17.10045	18.38836667
ENSMUSG00000020888	Dvl2	13.55805	14.14301667	10.5027	12.10326667	9.3741
ENSMUSG00000020889	Nr1d1	13.47286667	14.07313333	16.01331667	13.74	10.53943333
ENSMUSG00000024411	Aqp4	0.862315667	0.511543	38.63826667	1.539676667	1.045191667
ENSMUSG00000020882	Cacnb1	4.45977	3.773293333	1.83572	2.783803333	2.211445
ENSMUSG00000020883	Fbxl20	16.83393333	14.82985	23.47008333	19.2338	13.7315
ENSMUSG00000020884	Asgr1	1.529896667	0.942619833	0.460990333	0.7918955	0.909555667
ENSMUSG00000020886	Dlg4	22.61536667	21.08605	4.39787	15.8612	12.63856667
ENSMUSG00000039759	Thap3	16.05401667	14.4816	25.7058	14.50575	13.12755
ENSMUSG00000039753	Fbxl5	37.83458333	33.60733333	65.09048333	39.27491667	34.71293333
ENSMUSG00000039756	Dnttip2	23.94675	23.80056667	19.13115	23.4364	25.66021667
ENSMUSG00000063268	Parp10	12.58939167	13.6035	8.083956667	9.275898333	8.300318333
ENSMUSG00000039754	Alkbh4	4.653605	3.67352	2.94045	4.040225	3.365485
ENSMUSG00000031586	Rbpms	10.90386667	11.79001667	29.19653333	12.90751667	12.65866667
ENSMUSG00000031585	Gtf2e2	21.63978333	19.6003	18.01813333	23.56206667	22.71216667
ENSMUSG00000055172	C1ra	8.369811667	12.02471667	1.860366667	4.952913333	6.463375
ENSMUSG00000023284	Zfp605	5.029038333	4.690576667	2.42246	2.978405	2.807001667
ENSMUSG00000030180	Kdm5a	31.52903333	28.77638333	29.16555	29.19653333	24.8058
ENSMUSG00000030187	Klra2	2.239021667	1.743688333	0.180552833	1.182048333	0.904439667
ENSMUSG00000073079	Srp54a	29.44725	29.1236	25.6116	31.52515	33.44693333
ENSMUSG00000048779	P2ry6	1.31131	1.465988333	1.970975	0.8912965	0.743824167
ENSMUSG00000036867	Smad6	0.700819667	0.490984833	3.726138333	0.786530667	0.636418667
ENSMUSG00000048776	Pthlh	38.63115	30.31346667	27.1399	52.09421667	61.55835
ENSMUSG00000025933	Tmem14a	3.734821667	2.676163333	2.866416667	4.67042	3.222041667
ENSMUSG00000025932	Eya1	4.743705	6.779028333	12.81381667	4.767253333	6.591683333
ENSMUSG00000025931	Paqr8	13.3056	5.877856667	31.25763333	17.46473333	7.146551667
ENSMUSG00000025937	Lactb2	16.95726667	14.62631667	25.6886	17.95121667	15.82445
ENSMUSG00000025935	Tram1	38.15226667	40.425	52.1299	41.81465	42.39468333
ENSMUSG00000025934	Gsta3	6.5157	1.331848333	102.0504167	18.2144	2.61834
ENSMUSG00000025939	Ube2w	22.4917	18.90093333	18.63343333	20.55083333	18.59293333
ENSMUSG00000063882	Uqcrh	150.3595	159.7505	200.9491667	138.1551667	156.0828333
ENSMUSG00000063884	Ptcd3	26.11935	24.83436667	14.16131667	24.12478333	25.24108333
ENSMUSG00000063889	Crem	5.992823333	6.395163333	4.993713333	5.481221667	6.306656667
ENSMUSG00000063888	Rpl7l1	24.59373333	25.8479	17.63346667	24.52998333	30.5144
ENSMUSG00000022620	Arsa	27.65555	29.14396667	20.01915	21.89201667	18.40491667
ENSMUSG00000022621	Rabl2	6.880225	5.986086667	5.498448333	6.034796667	5.460873333
ENSMUSG00000046152	Fut10	2.931001667	2.668291667	1.079198333	1.875618333	2.808083333
ENSMUSG00000038180	Spag4	1.683915	1.402335	1.065671667	1.409618333	1.21262
ENSMUSG00000038181	Chpf2	8.469736667	6.638925	8.511353333	7.440263333	6.545998333
ENSMUSG00000036918	Ttc7	3.560136667	5.073263333	5.797685	2.683391667	5.4116
ENSMUSG00000036916	Zfp280c	6.50852	8.39674	5.528368333	6.09036	7.927088333
ENSMUSG00000042632	Pla2g6	20.82193333	16.14226667	13.13645	17.34686667	13.39273333
ENSMUSG00000039747	Orai2	13.49938333	14.13498333	11.25913333	13.1213	12.33745
ENSMUSG00000070031	Sp140	6.56229	5.681425	8.329938333	5.96894	4.653605
ENSMUSG00000070034	Sp110	2.81847	3.29015	3.615208333	2.458888333	1.753648333
ENSMUSG00000020715	Ern1	8.57869	10.139735	13.67645	10.02747833	10.619
ENSMUSG00000020716	Nf1	12.80291667	12.54601667	8.288341667	11.23948333	9.25606
ENSMUSG00000020718	Polg2	3.810018333	3.1868	2.848006667	3.336351667	3.51379
ENSMUSG00000020719	Ddx5	380.3171667	341.7546667	487.5813333	349.8051667	314.9548333
ENSMUSG00000035469	Rcbtb1	9.777491667	10.94188333	12.13556667	9.91351	10.0731
ENSMUSG00000072889	Nfxl1	10.74668333	13.32391667	10.48475	12.08575	12.46188333
ENSMUSG00000069874	Irgm2	1.348533333	1.745373333	2.516073333	1.146251667	1.374656667
ENSMUSG00000028277	Ube2j1	23.7935	27.43901667	20.0256	24.10486667	32.70835
ENSMUSG00000028274	Rngtt	11.13998333	9.20121	8.209553333	9.674976667	11.22076667
ENSMUSG00000028273	Pdlim5	58.21636667	56.2721	76.226	70.17343333	70.4849
ENSMUSG00000028271	Gtf2b	19.55796667	20.24213333	20.89831667	18.95168333	20.39858333
ENSMUSG00000028270	Gbp2	2.037141667	2.180143333	3.912206667	2.057153333	1.639756667
ENSMUSG00000018796	Acsl1	9.966095	12.37116667	18.40491667	8.068593333	9.758776667
ENSMUSG00000028278	Rragd	2.3831	1.155371667	5.863263333	3.48714	0.935187333
ENSMUSG00000013419	Zfp651	3.288455	3.63845	2.485576667	2.4845	2.947595
ENSMUSG00000052253	Zfp622	10.82086667	10.36637667	7.984833333	9.149115	9.207118333
ENSMUSG00000013415	Igf2bp1	6.040763333	5.298825	1.794463333	2.933431667	3.456596667
ENSMUSG00000032119	Hinfp	4.698353333	4.924963333	5.230795	4.954651667	5.002501667
ENSMUSG00000032118	Fez1	3.36893	3.391305	0.556719167	2.263385	2.278681667
ENSMUSG00000056290	Ms4a4b	1.288886667	0.937072167	0.096883717	0.495557333	0.351832
ENSMUSG00000032113	Chek1	5.8051	7.643956667	3.494215	4.92666	11.70633333
ENSMUSG00000032112	Trappc4	24.0682	22.76665	18.50973333	23.72655	26.60048333
ENSMUSG00000032115	Hyou1	74.31108333	66.97545	67.89365	80.70811667	77.44888333
ENSMUSG00000032114	Slc37a4	4.406385	5.177971667	3.388581667	4.3798	4.47593
ENSMUSG00000032116	Stt3a	79.35035	68.91241667	74.8551	94.75985	75.68438333
ENSMUSG00000060512	0610040J01Rik	6.001711667	3.215101667	19.39015	8.108841667	3.826561667
ENSMUSG00000060510	Zfp266	12.06938333	11.3432	15.07366667	12.45411667	11.18644167
ENSMUSG00000060519	Tor3a	7.68165	6.970596667	13.9882	9.928856667	6.827053333
ENSMUSG00000029209	Gnpda2	15.39006667	11.72111667	19.97348333	16.60996667	14.52245
ENSMUSG00000026718	Stam	23.92466667	20.76115	17.01735	22.71835	19.1417
ENSMUSG00000029208	Guf1	10.07459667	8.3761975	20.24518333	13.24375	10.50688333
ENSMUSG00000003863	Ppfia3	1.091983333	1.428251667	1.180473333	1.220235	1.38937
ENSMUSG00000003868	Ruvbl2	31.71166667	43.50961667	18.88538333	30.8501	45.71201667
ENSMUSG00000040969	Arhgef38	0.350335667	0.5587135	1.992831667	0.259273167	0.217253333
ENSMUSG00000007379	Dennd2c	4.122618333	3.080211667	4.252881667	6.449536667	5.062526667
ENSMUSG00000040964	Arhgef10l	7.78845	7.628945	8.398731667	7.618153333	4.935355
ENSMUSG00000006423	C330007P06Rik	12.33631667	10.62221667	13.24553333	12.26653333	12.29738333
ENSMUSG00000003282	Plag1	2.397398333	1.629933333	6.036546667	1.951286667	1.827406667
ENSMUSG00000003131	Pafah1b2	30.9391	30.30633333	24.3117	28.81976667	30.55536667
ENSMUSG00000003135	Cnot11	6.827053333	7.32401	5.752298333	6.203853333	8.043928333
ENSMUSG00000003134	Tbc1d8	2.744515	2.827708333	2.998565	2.969545	2.397398333
ENSMUSG00000074582	Arfgef2	10.318095	9.793011667	14.04295	11.04825	9.378151667
ENSMUSG00000008958	Vps72	35.19546667	34.58915	44.66093333	35.11438333	38.39255
ENSMUSG00000034471	Caskin2	4.658388333	4.935355	4.461506667	4.765673333	4.907931667
ENSMUSG00000034473	Sec22a	7.93914	11.28768333	9.177693333	7.077881667	8.156811667
ENSMUSG00000074056	Gm10615	1.060375	0.745625167	0.803328	1.589783333	0.647707167
ENSMUSG00000043088	Il17re	4.354088333	2.411466667	8.182601667	5.887161667	3.420495
ENSMUSG00000042570	Mier2	19.81528333	16.34561667	19.29333333	21.2118	18.93645
ENSMUSG00000042572	Ube2q1	17.04376667	17.49293333	16.398	15.9825	16.22975
ENSMUSG00000042579	4632404H12Rik	0.729673833	0.324930333	2.011686667	1.290661667	0.691393
ENSMUSG00000017767	Spata25	1.654433333	2.132741667	0.626441	1.169115	1.410428333
ENSMUSG00000017765	Slc12a4	24.34075	22.8272	12.78615	19.4279	15.87606667
ENSMUSG00000017764	Zswim1	3.498163333	3.805088333	2.404828333	3.538151667	3.333723333
ENSMUSG00000002428	Hltf	12.21523333	10.91806667	15.37315	14.25996667	12.26413333
ENSMUSG00000017760	Ctsa	59.0675	63.48793333	96.11065	60.6546	48.55995
ENSMUSG00000079184	Mphosph8	26.12931667	16.09651667	37.84393333	26.56421667	18.05021667
ENSMUSG00000078580	E430018J23Rik	2.07779	2.567453333	1.725578333	1.615465	1.493548333
ENSMUSG00000078584	AU022252	2.553735	3.8173	3.686983333	2.279303333	3.135906667
ENSMUSG00000035704	Alg8	12.9537	14.08153333	5.406231667	13.31621667	15.5047
ENSMUSG00000078588	Ccdc24	4.281088333	3.620886667	6.319541667	5.752298333	4.387733333
ENSMUSG00000048232	Fbxo10	2.063146667	2.892245	2.773705	2.385421667	2.258778333
ENSMUSG00000058392	Rrp1b	14.15415	14.8264	12.06505	13.91698333	15.71365
ENSMUSG00000024487	Yipf5	19.6003	18.47246667	20.00886667	19.5285	20.10743333
ENSMUSG00000055373	Fut9	0.013399725	0.0308076	1.343731667	0.053403633	0.056584633
ENSMUSG00000055371	Stam2	13.92141667	15.60618333	15.03615	15.2718	15.69381667
ENSMUSG00000003824	Syce2	1.632278333	3.275931667	4.31587	2.851705	6.65101
ENSMUSG00000040225	Prrc2c	61.17175	65.21625	73.14865	72.36308333	66.19338333
ENSMUSG00000048503	Tmem136	0.2722975	0.344442333	3.761191667	0.416245333	0.247602833
ENSMUSG00000059119	Nap1l4	42.41255	43.71548333	45.92431667	40.48278333	45.62953333
ENSMUSG00000056131	Pgm3	5.361518333	5.507755	3.79951	4.846841667	5.685488333
ENSMUSG00000047793	Sned1	19.06016667	19.49035	37.01188333	17.72873333	9.870501667
ENSMUSG00000057842	Zfp595	1.886893333	1.817535	2.043596667	2.392173333	1.853275
ENSMUSG00000057841	Rpl32	1387.943333	1498.433333	1025.173667	920.0366667	1214.991667
ENSMUSG00000067430	Zfp763	1.302665	1.492711667	2.497078333	1.20187	1.651466667
ENSMUSG00000015312	Gadd45b	70.17343333	45.46215	47.63976667	77.95023333	62.09736667
ENSMUSG00000094370	Gm3373	1.883751667	1.610388333	0.07461705	2.292105	1.885478333
ENSMUSG00000098650	RP23-242C19.7	21.82855	19.26881667	17.7234	18.34805	17.38663333
ENSMUSG00000096603	Gm7694	0.107310483	0.130627833	2.741931667	0.434134	0.251416667
ENSMUSG00000047248	C2cd3	5.509575	5.280718333	5.975985	4.813403333	5.049508333
ENSMUSG00000057262	Gm10020	54.03678333	48.60875	45.66235	49.62956667	60.9004
ENSMUSG00000057265	Ccdc176	1.169115	0.919515333	1.289993333	1.463076667	0.538014
ENSMUSG00000095427	Rps2-ps6	40.7554	44.07913333	14.08153333	38.9688	54.25071667
